time_step,month,day_type,hour,minutes,passengers_from_trains_15min,background_pedestrians_15min,passengers_expected_15min,people_detected,arriving_trains,departing_trains,minutes_to_next_train,available
395,1,7,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
396,1,7,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
397,1,7,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
398,1,7,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
399,1,7,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
400,1,7,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
401,1,7,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
402,1,7,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
403,1,7,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
404,1,7,6,0,54.3000,6.4100,60.7100,1,0,0,22,1
405,1,7,6,15,0.0000,7.5200,7.5200,1,2,2,7,1
406,1,7,6,30,23.1000,5.7700,28.8700,1,0,0,18,1
407,1,7,6,45,0.0000,6.7300,6.7300,1,1,1,3,1
408,1,7,7,0,0.0000,12.6000,12.6000,1,0,0,33,1
409,1,7,7,15,27.3000,13.3300,40.6300,1,0,0,18,1
410,1,7,7,30,0.0000,13.7000,13.7000,1,1,1,3,1
411,1,7,7,45,0.0000,10.2900,10.2900,1,0,0,38,1
412,1,7,8,0,60.9000,15.8800,76.7800,1,0,0,23,1
413,1,7,8,15,95.0000,24.5800,119.5800,1,2,2,8,1
414,1,7,8,30,86.3000,21.6500,107.9500,1,3,3,4,1
415,1,7,8,45,56.9000,18.3100,75.2100,1,3,3,2,1
416,1,7,9,0,29.7000,28.8100,58.5100,1,2,2,7,1
417,1,7,9,15,84.6000,23.7800,108.3800,1,1,1,6,1
418,1,7,9,30,59.6000,27.5100,87.1100,1,3,3,4,1
419,1,7,9,45,29.6000,23.6100,53.2100,1,2,2,8,1
420,1,7,10,0,52.9000,23.4000,76.3000,1,1,1,9,1
421,1,7,10,15,30.8000,22.5800,53.3800,1,2,2,2,1
422,1,7,10,30,58.1000,17.2100,75.3100,1,1,1,7,1
423,1,7,10,45,30.8000,20.4800,51.2800,1,2,2,2,1
424,1,7,11,0,25.8000,16.5900,42.3900,1,1,1,7,1
425,1,7,11,15,59.9000,18.2300,78.1300,1,1,1,12,1
426,1,7,11,30,85.7000,12.9400,98.6400,1,2,2,9,1
427,1,7,11,45,51.3000,16.6800,67.9800,1,3,3,7,1
428,1,7,12,0,26.5000,17.5300,44.0300,1,2,2,4,1
429,1,7,12,15,26.3000,11.1300,37.4300,1,1,1,11,1
430,1,7,12,30,24.8000,12.4400,37.2400,1,1,1,9,1
431,1,7,12,45,49.3000,10.5000,59.8000,1,1,1,8,1
432,1,7,13,0,30.8000,15.8300,46.6300,1,2,2,4,1
433,1,7,13,15,51.4000,18.2800,69.6800,1,1,1,12,1
434,1,7,13,30,88.0000,20.2200,108.2200,1,2,2,9,1
435,1,7,13,45,0.0000,16.6800,16.6800,1,3,3,2,1
436,1,7,14,0,56.2000,20.5300,76.7300,1,0,0,16,1
437,1,7,14,15,0.0000,13.0800,13.0800,1,2,2,1,1
438,1,7,14,30,48.1000,12.2800,60.3800,1,0,0,17,1
439,1,7,14,45,51.7000,16.3600,68.0600,1,2,2,2,1
440,1,7,15,0,25.4000,16.0000,41.4000,1,2,2,4,1
441,1,7,15,15,57.1000,15.0500,72.1500,1,1,1,11,1
442,1,7,15,30,55.5000,10.4300,65.9300,1,2,2,9,1
443,1,7,15,45,25.4000,14.9200,40.3200,1,2,2,2,1
444,1,7,16,0,55.1000,12.1700,67.2700,1,1,1,4,1
445,1,7,16,15,0.0000,16.6400,16.6400,1,2,2,1,1
446,1,7,16,30,24.7000,15.9600,40.6600,1,0,0,18,1
447,1,7,16,45,57.8000,12.9900,70.7900,1,1,1,3,1
448,1,7,17,0,26.3000,17.7700,44.0700,1,2,2,4,1
449,1,7,17,15,56.7300,16.1900,72.9200,1,1,1,11,1
450,1,7,17,30,46.9000,19.0700,65.9700,1,2,2,4,1
451,1,7,17,45,25.1000,22.0100,47.1100,1,2,2,2,1
452,1,7,18,0,57.7000,19.9200,77.6200,1,1,1,9,1
453,1,7,18,15,0.0000,25.1400,25.1400,1,2,2,2,1
454,1,7,18,30,29.5000,21.5200,51.0200,1,0,0,18,1
455,1,7,18,45,53.2000,20.5900,73.7900,1,1,1,3,1
456,1,7,19,0,29.5000,24.3500,53.8500,1,2,2,4,1
457,1,7,19,15,58.8700,20.9100,79.7800,1,1,1,4,1
458,1,7,19,30,54.0000,22.6900,76.6900,1,2,2,7,1
459,1,7,19,45,57.3000,20.3000,77.6000,1,2,2,3,1
460,1,7,20,0,29.2000,26.7000,55.9000,1,2,2,6,1
461,1,7,20,15,106.3000,20.7300,127.0300,1,1,1,3,1
462,1,7,20,30,30.1000,18.4600,48.5600,1,4,4,2,1
463,1,7,20,45,28.6000,21.2900,49.8900,1,1,1,3,1
464,1,7,21,0,23.5000,14.8700,38.3700,1,1,1,6,1
465,1,7,21,15,44.4000,14.6200,59.0200,1,1,1,6,1
466,1,7,21,30,77.4000,16.5200,93.9200,1,2,2,9,1
467,1,7,21,45,25.6000,16.8400,42.4400,1,3,3,2,1
468,1,7,22,0,49.8000,10.1200,59.9200,1,1,1,12,1
469,1,7,22,15,46.2000,10.0500,56.2500,1,2,2,5,1
470,1,7,22,30,22.5000,10.5500,33.0500,1,2,2,9,1
471,1,7,22,45,47.6000,7.2000,54.8000,1,1,1,3,1
472,1,7,23,0,0.0000,6.3700,6.3700,1,2,2,4,1
473,1,7,23,15,74.0000,9.9400,83.9400,1,0,0,16,1
474,1,7,23,30,40.0000,10.2900,50.2900,1,3,3,1,1
475,1,7,23,45,0.0000,7.9400,7.9400,1,2,2,2,1
476,1,7,24,0,23.5000,5.3800,28.8800,1,0,0,22,1
477,1,7,24,15,73.6000,5.1800,78.7800,1,1,1,7,1
478,1,7,24,30,51.8000,7.2400,59.0400,1,3,3,1,1
479,1,7,24,45,0.0000,5.7800,5.7800,1,2,2,3,1
480,1,1,1,0,26.1000,4.9000,31.0000,1,0,0,17,1
481,1,1,1,15,0.0000,4.2800,4.2800,1,1,1,2,1
482,1,1,1,30,0.0000,3.8000,3.8000,1,0,0,33,1
483,1,1,1,45,50.8000,5.1500,55.9500,1,0,0,18,1
484,1,1,2,0,0.0000,0.8900,0.8900,1,2,2,3,1
485,1,1,2,15,0.0000,0.7900,0.7900,1,0,0,240,1
486,1,1,2,30,0.0000,0.9000,0.9000,1,0,0,232,1
487,1,1,2,45,0.0000,0.8400,0.8400,1,0,0,217,1
488,1,1,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
489,1,1,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
490,1,1,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
491,1,1,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
492,1,1,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
493,1,1,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
494,1,1,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
495,1,1,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
496,1,1,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
497,1,1,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
498,1,1,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
499,1,1,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
500,1,1,6,0,54.7000,14.2400,68.9400,1,0,0,22,1
501,1,1,6,15,0.0000,16.0800,16.0800,1,2,2,7,1
502,1,1,6,30,23.8000,9.8800,33.6800,1,0,0,18,1
503,1,1,6,45,24.8000,13.5600,38.3600,1,1,1,3,1
504,1,1,7,0,74.4000,20.3000,94.7000,1,1,1,12,1
505,1,1,7,15,108.4000,20.8600,129.2600,1,2,2,6,1
506,1,1,7,30,188.6000,20.5000,209.1000,1,3,3,3,1
507,1,1,7,45,33.0000,19.5800,52.5800,1,5,5,2,1
508,1,1,8,0,111.4000,37.7700,149.1700,1,1,1,12,1
509,1,1,8,15,156.5000,32.8300,189.3300,1,3,3,3,1
510,1,1,8,30,192.8000,39.0200,231.8200,1,4,4,4,1
511,1,1,8,45,108.0000,37.2200,145.2200,1,5,5,3,1
512,1,1,9,0,116.1000,40.9800,157.0800,1,3,3,2,1
513,1,1,9,15,138.2000,36.7100,174.9100,1,3,3,2,1
514,1,1,9,30,142.0000,38.8200,180.8200,1,4,4,4,1
515,1,1,9,45,72.5000,47.3200,119.8200,1,4,4,3,1
516,1,1,10,0,104.3000,34.9400,139.2400,1,2,2,7,1
517,1,1,10,15,98.8000,27.7300,126.5300,1,3,3,2,1
518,1,1,10,30,76.6000,32.9800,109.5800,1,3,3,7,1
519,1,1,10,45,72.7000,36.1600,108.8600,1,2,2,2,1
520,1,1,11,0,30.4000,20.6100,51.0100,1,2,2,7,1
521,1,1,11,15,90.7000,29.7400,120.4400,1,1,1,12,1
522,1,1,11,30,103.7000,24.7700,128.4700,1,3,3,9,1
523,1,1,11,45,69.3000,29.8500,99.1500,1,3,3,7,1
524,1,1,12,0,55.7000,24.3500,80.0500,1,2,2,4,1
525,1,1,12,15,60.7000,20.0500,80.7500,1,2,2,3,1
526,1,1,12,30,30.9000,20.7900,51.6900,1,2,2,9,1
527,1,1,12,45,62.2000,27.7000,89.9000,1,1,1,8,1
528,1,1,13,0,64.3000,31.1700,95.4700,1,2,2,2,1
529,1,1,13,15,133.9000,25.9300,159.8300,1,2,2,3,1
530,1,1,13,30,98.3000,32.8700,131.1700,1,4,4,4,1
531,1,1,13,45,29.6000,22.5200,52.1200,1,3,3,2,1
532,1,1,14,0,102.1000,29.7000,131.8000,1,1,1,4,1
533,1,1,14,15,34.3000,24.5500,58.8500,1,3,3,1,1
534,1,1,14,30,131.5000,27.0700,158.5700,1,1,1,12,1
535,1,1,14,45,63.7000,30.2100,93.9100,1,4,4,2,1
536,1,1,15,0,58.9000,23.9500,82.8500,1,2,2,2,1
537,1,1,15,15,101.0000,25.9100,126.9100,1,2,2,3,1
538,1,1,15,30,61.0000,31.6500,92.6500,1,3,3,9,1
539,1,1,15,45,36.0000,25.1200,61.1200,1,2,2,2,1
540,1,1,16,0,96.5000,30.9500,127.4500,1,1,1,4,1
541,1,1,16,15,29.8000,22.8400,52.6400,1,3,3,1,1
542,1,1,16,30,27.2000,29.6900,56.8900,1,1,1,12,1
543,1,1,16,45,60.7000,33.4500,94.1500,1,1,1,3,1
544,1,1,17,0,64.5000,22.0200,86.5200,1,2,2,2,1
545,1,1,17,15,85.0700,30.8200,115.8900,1,2,2,3,1
546,1,1,17,30,57.3000,38.0300,95.3300,1,3,3,4,1
547,1,1,17,45,36.4000,33.9300,70.3300,1,2,2,2,1
548,1,1,18,0,105.2000,44.8700,150.0700,1,1,1,9,1
549,1,1,18,15,110.5300,38.6500,149.1800,1,3,3,2,1
550,1,1,18,30,107.8000,43.0500,150.8500,1,3,3,4,1
551,1,1,18,45,141.3000,41.5100,182.8100,1,3,3,3,1
552,1,1,19,0,35.6000,52.8800,88.4800,1,4,4,4,1
553,1,1,19,15,152.3200,46.7200,199.0400,1,1,1,4,1
554,1,1,19,30,109.8000,47.2800,157.0800,1,5,5,4,1
555,1,1,19,45,105.2000,42.2200,147.4200,1,3,3,3,1
556,1,1,20,0,60.2000,34.7600,94.9600,1,3,3,6,1
557,1,1,20,15,168.9000,35.0700,203.9700,1,2,2,3,1
558,1,1,20,30,63.1000,39.7200,102.8200,1,5,5,2,1
559,1,1,20,45,63.3000,35.1300,98.4300,1,2,2,3,1
560,1,1,21,0,74.8000,28.7000,103.5000,1,2,2,4,1
561,1,1,21,15,76.5000,36.0600,112.5600,1,3,3,3,1
562,1,1,21,30,52.9000,31.0900,83.9900,1,3,3,7,1
563,1,1,21,45,24.2000,26.1600,50.3600,1,2,2,2,1
564,1,1,22,0,45.9000,23.6000,69.5000,1,1,1,12,1
565,1,1,22,15,52.4000,18.7800,71.1800,1,2,2,5,1
566,1,1,22,30,24.4000,13.8900,38.2900,1,2,2,1,1
567,1,1,22,45,24.3000,16.9800,41.2800,1,1,1,3,1
568,1,1,23,0,19.8000,10.7900,30.5900,1,1,1,12,1
569,1,1,23,15,85.5000,14.2100,99.7100,1,1,1,7,1
570,1,1,23,30,22.5000,15.0400,37.5400,1,4,4,1,1
571,1,1,23,45,0.0000,18.7700,18.7700,1,1,1,2,1
572,1,1,24,0,44.6000,9.4400,54.0400,1,0,0,22,1
573,1,1,24,15,64.4000,8.7000,73.1000,1,2,2,7,1
574,1,1,24,30,72.6000,10.1200,82.7200,1,3,3,1,1
575,1,1,24,45,0.0000,6.0100,6.0100,1,3,3,3,1
576,1,2,1,0,25.0000,5.1800,30.1800,1,0,0,17,1
577,1,2,1,15,0.0000,5.5800,5.5800,1,1,1,2,1
578,1,2,1,30,0.0000,3.8900,3.8900,1,0,0,33,1
579,1,2,1,45,52.7000,5.8600,58.5600,1,0,0,18,1
580,1,2,2,0,0.0000,1.0500,1.0500,1,2,2,3,1
581,1,2,2,15,0.0000,0.9400,0.9400,1,0,0,240,1
582,1,2,2,30,0.0000,1.0900,1.0900,1,0,0,232,1
583,1,2,2,45,0.0000,1.3400,1.3400,1,0,0,217,1
584,1,2,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
585,1,2,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
586,1,2,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
587,1,2,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
588,1,2,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
589,1,2,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
590,1,2,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
591,1,2,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
592,1,2,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
593,1,2,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
594,1,2,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
595,1,2,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
596,1,2,6,0,51.6000,11.9900,63.5900,1,0,0,22,1
597,1,2,6,15,0.0000,10.6600,10.6600,1,2,2,7,1
598,1,2,6,30,27.3000,11.6700,38.9700,1,0,0,18,1
599,1,2,6,45,28.3000,13.2100,41.5100,1,1,1,3,1
600,1,2,7,0,62.4000,25.0500,87.4500,1,1,1,12,1
601,1,2,7,15,104.6000,19.3900,123.9900,1,2,2,6,1
602,1,2,7,30,177.6000,25.4300,203.0300,1,3,3,3,1
603,1,2,7,45,33.6000,27.0800,60.6800,1,5,5,2,1
604,1,2,8,0,102.2000,39.8300,142.0300,1,1,1,12,1
605,1,2,8,15,139.5000,48.0600,187.5600,1,3,3,3,1
606,1,2,8,30,194.9000,33.1500,228.0500,1,4,4,4,1
607,1,2,8,45,109.0000,30.5000,139.5000,1,5,5,3,1
608,1,2,9,0,105.0000,31.1600,136.1600,1,3,3,2,1
609,1,2,9,15,152.3000,52.0400,204.3400,1,3,3,2,1
610,1,2,9,30,132.9000,46.6700,179.5700,1,4,4,4,1
611,1,2,9,45,72.0000,42.1500,114.1500,1,4,4,3,1
612,1,2,10,0,104.6000,33.8600,138.4600,1,2,2,7,1
613,1,2,10,15,111.7000,27.0100,138.7100,1,3,3,2,1
614,1,2,10,30,68.4000,44.4200,112.8200,1,3,3,7,1
615,1,2,10,45,71.9000,33.1300,105.0300,1,2,2,2,1
616,1,2,11,0,31.1000,27.9500,59.0500,1,2,2,7,1
617,1,2,11,15,89.4000,30.4900,119.8900,1,1,1,12,1
618,1,2,11,30,94.0000,29.4800,123.4800,1,3,3,9,1
619,1,2,11,45,54.8000,28.4200,83.2200,1,3,3,7,1
620,1,2,12,0,58.8000,24.2400,83.0400,1,2,2,4,1
621,1,2,12,15,57.8000,29.4400,87.2400,1,2,2,3,1
622,1,2,12,30,33.1000,35.2600,68.3600,1,2,2,9,1
623,1,2,12,45,61.2000,33.0500,94.2500,1,1,1,8,1
624,1,2,13,0,62.5000,37.1700,99.6700,1,2,2,2,1
625,1,2,13,15,126.6000,27.7000,154.3000,1,2,2,3,1
626,1,2,13,30,98.3000,25.5500,123.8500,1,4,4,4,1
627,1,2,13,45,32.2000,29.4300,61.6300,1,3,3,2,1
628,1,2,14,0,101.6000,30.2500,131.8500,1,1,1,4,1
629,1,2,14,15,33.5000,34.9200,68.4200,1,3,3,1,1
630,1,2,14,30,124.0000,22.3800,146.3800,1,1,1,12,1
631,1,2,14,45,65.5000,36.8800,102.3800,1,4,4,2,1
632,1,2,15,0,57.7000,26.8500,84.5500,1,2,2,2,1
633,1,2,15,15,89.0000,25.7400,114.7400,1,2,2,3,1
634,1,2,15,30,64.0000,23.3300,87.3300,1,3,3,9,1
635,1,2,15,45,31.4000,20.6700,52.0700,1,2,2,2,1
636,1,2,16,0,96.7000,30.9000,127.6000,1,1,1,4,1
637,1,2,16,15,31.2000,27.8000,59.0000,1,3,3,1,1
638,1,2,16,30,31.1000,22.1800,53.2800,1,1,1,12,1
639,1,2,16,45,57.8000,22.1600,79.9600,1,1,1,3,1
640,1,2,17,0,62.5000,33.2400,95.7400,1,2,2,2,1
641,1,2,17,15,92.8700,43.7600,136.6300,1,2,2,3,1
642,1,2,17,30,59.0000,33.6400,92.6400,1,3,3,4,1
643,1,2,17,45,32.7000,27.1100,59.8100,1,2,2,2,1
644,1,2,18,0,115.6000,40.9300,156.5300,1,1,1,9,1
645,1,2,18,15,101.0000,40.7600,141.7600,1,3,3,2,1
646,1,2,18,30,99.9000,25.3100,125.2100,1,3,3,4,1
647,1,2,18,45,136.8000,42.1500,178.9500,1,3,3,3,1
648,1,2,19,0,36.9000,43.4400,80.3400,1,4,4,4,1
649,1,2,19,15,183.9000,49.7000,233.6000,1,1,1,4,1
650,1,2,19,30,110.7000,57.4800,168.1800,1,5,5,4,1
651,1,2,19,45,91.3000,52.6000,143.9000,1,3,3,3,1
652,1,2,20,0,75.1000,35.9900,111.0900,1,3,3,6,1
653,1,2,20,15,156.5000,31.2800,187.7800,1,2,2,3,1
654,1,2,20,30,60.6000,51.9800,112.5800,1,5,5,2,1
655,1,2,20,45,62.0000,37.8300,99.8300,1,2,2,3,1
656,1,2,21,0,76.0000,27.5600,103.5600,1,2,2,4,1
657,1,2,21,15,85.3000,27.4000,112.7000,1,3,3,3,1
658,1,2,21,30,56.0000,28.3200,84.3200,1,3,3,7,1
659,1,2,21,45,27.5000,26.9000,54.4000,1,2,2,2,1
660,1,2,22,0,49.1000,18.2800,67.3800,1,1,1,12,1
661,1,2,22,15,54.4000,18.3600,72.7600,1,2,2,5,1
662,1,2,22,30,26.5000,19.9000,46.4000,1,2,2,1,1
663,1,2,22,45,26.9000,18.3700,45.2700,1,1,1,3,1
664,1,2,23,0,23.0000,13.4000,36.4000,1,1,1,12,1
665,1,2,23,15,104.0000,15.2400,119.2400,1,1,1,7,1
666,1,2,23,30,21.3000,14.4300,35.7300,1,4,4,1,1
667,1,2,23,45,0.0000,18.3800,18.3800,1,1,1,2,1
668,1,2,24,0,51.0000,5.4200,56.4200,1,0,0,22,1
669,1,2,24,15,76.4000,10.4700,86.8700,1,2,2,7,1
670,1,2,24,30,64.9000,10.6800,75.5800,1,3,3,1,1
671,1,2,24,45,0.0000,6.2000,6.2000,1,3,3,3,1
672,1,3,1,0,20.1000,4.7400,24.8400,1,0,0,17,1
673,1,3,1,15,0.0000,4.7200,4.7200,1,1,1,2,1
674,1,3,1,30,0.0000,3.9400,3.9400,1,0,0,33,1
675,1,3,1,45,48.7000,4.4200,53.1200,1,0,0,18,1
676,1,3,2,0,0.0000,0.8300,0.8300,1,2,2,3,1
677,1,3,2,15,0.0000,1.2600,1.2600,1,0,0,240,1
678,1,3,2,30,0.0000,1.1400,1.1400,1,0,0,232,1
679,1,3,2,45,0.0000,1.1900,1.1900,1,0,0,217,1
680,1,3,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
681,1,3,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
682,1,3,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
683,1,3,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
684,1,3,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
685,1,3,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
686,1,3,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
687,1,3,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
688,1,3,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
689,1,3,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
690,1,3,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
691,1,3,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
692,1,3,6,0,52.5000,10.4700,62.9700,1,0,0,22,1
693,1,3,6,15,0.0000,13.6500,13.6500,1,2,2,7,1
694,1,3,6,30,24.8000,13.6100,38.4100,1,0,0,18,1
695,1,3,6,45,23.8000,11.9200,35.7200,1,1,1,3,1
696,1,3,7,0,67.1000,23.6000,90.7000,1,1,1,12,1
697,1,3,7,15,116.6000,18.2800,134.8800,1,2,2,6,1
698,1,3,7,30,186.6000,25.6200,212.2200,1,3,3,3,1
699,1,3,7,45,39.9000,21.8800,61.7800,1,5,5,2,1
700,1,3,8,0,104.7000,34.5600,139.2600,1,1,1,12,1
701,1,3,8,15,144.3000,43.4000,187.7000,1,3,3,3,1
702,1,3,8,30,183.4000,33.5400,216.9400,1,4,4,4,1
703,1,3,8,45,116.7000,29.5800,146.2800,1,5,5,3,1
704,1,3,9,0,107.0000,32.5800,139.5800,1,3,3,2,1
705,1,3,9,15,149.7000,46.3600,196.0600,1,3,3,2,1
706,1,3,9,30,141.7000,34.3400,176.0400,1,4,4,4,1
707,1,3,9,45,76.5000,53.6900,130.1900,1,4,4,3,1
708,1,3,10,0,96.1000,22.3500,118.4500,1,2,2,7,1
709,1,3,10,15,104.7000,40.7700,145.4700,1,3,3,2,1
710,1,3,10,30,68.8000,33.5300,102.3300,1,3,3,7,1
711,1,3,10,45,73.9000,32.0300,105.9300,1,2,2,2,1
712,1,3,11,0,29.4000,25.2500,54.6500,1,2,2,7,1
713,1,3,11,15,87.7000,29.1500,116.8500,1,1,1,12,1
714,1,3,11,30,97.6000,27.3400,124.9400,1,3,3,9,1
715,1,3,11,45,57.9000,32.0500,89.9500,1,3,3,7,1
716,1,3,12,0,59.5000,27.9700,87.4700,1,2,2,4,1
717,1,3,12,15,51.0000,28.1200,79.1200,1,2,2,3,1
718,1,3,12,30,31.1000,26.0000,57.1000,1,2,2,9,1
719,1,3,12,45,63.0000,27.2700,90.2700,1,1,1,8,1
720,1,3,13,0,59.5000,31.3900,90.8900,1,2,2,2,1
721,1,3,13,15,134.6000,22.3000,156.9000,1,2,2,3,1
722,1,3,13,30,92.8000,23.9300,116.7300,1,4,4,4,1
723,1,3,13,45,32.4000,33.3400,65.7400,1,3,3,2,1
724,1,3,14,0,95.2000,30.7700,125.9700,1,1,1,4,1
725,1,3,14,15,36.3000,29.1700,65.4700,1,3,3,1,1
726,1,3,14,30,121.5000,30.0800,151.5800,1,1,1,12,1
727,1,3,14,45,66.0000,31.5600,97.5600,1,4,4,2,1
728,1,3,15,0,62.3000,25.2700,87.5700,1,2,2,2,1
729,1,3,15,15,80.9000,24.2900,105.1900,1,2,2,3,1
730,1,3,15,30,70.7000,28.3100,99.0100,1,3,3,9,1
731,1,3,15,45,31.1000,23.4600,54.5600,1,2,2,2,1
732,1,3,16,0,105.3000,29.1800,134.4800,1,1,1,4,1
733,1,3,16,15,32.7000,20.4800,53.1800,1,3,3,1,1
734,1,3,16,30,27.0000,31.7500,58.7500,1,1,1,12,1
735,1,3,16,45,59.5000,29.4500,88.9500,1,1,1,3,1
736,1,3,17,0,54.0000,36.3400,90.3400,1,2,2,2,1
737,1,3,17,15,93.0000,40.1600,133.1600,1,2,2,3,1
738,1,3,17,30,61.0000,43.7400,104.7400,1,3,3,4,1
739,1,3,17,45,31.8000,40.3300,72.1300,1,2,2,2,1
740,1,3,18,0,104.6000,30.7600,135.3600,1,1,1,9,1
741,1,3,18,15,110.0700,34.3400,144.4100,1,3,3,2,1
742,1,3,18,30,111.3000,38.5200,149.8200,1,3,3,4,1
743,1,3,18,45,144.2000,42.6700,186.8700,1,3,3,3,1
744,1,3,19,0,36.1000,48.4900,84.5900,1,4,4,4,1
745,1,3,19,15,170.5800,40.1000,210.6800,1,1,1,4,1
746,1,3,19,30,106.4000,46.2600,152.6600,1,5,5,4,1
747,1,3,19,45,96.7000,39.9000,136.6000,1,3,3,3,1
748,1,3,20,0,61.2000,34.0600,95.2600,1,3,3,6,1
749,1,3,20,15,168.3000,29.5900,197.8900,1,2,2,3,1
750,1,3,20,30,59.0000,32.3100,91.3100,1,5,5,2,1
751,1,3,20,45,64.6000,29.9000,94.5000,1,2,2,3,1
752,1,3,21,0,75.5000,23.4700,98.9700,1,2,2,4,1
753,1,3,21,15,76.8000,31.8500,108.6500,1,3,3,3,1
754,1,3,21,30,49.8000,23.5800,73.3800,1,3,3,7,1
755,1,3,21,45,25.3000,38.3600,63.6600,1,2,2,2,1
756,1,3,22,0,57.7000,21.4800,79.1800,1,1,1,12,1
757,1,3,22,15,50.0000,20.5500,70.5500,1,2,2,5,1
758,1,3,22,30,24.4000,17.4200,41.8200,1,2,2,1,1
759,1,3,22,45,26.3000,22.1000,48.4000,1,1,1,3,1
760,1,3,23,0,23.6000,13.7000,37.3000,1,1,1,12,1
761,1,3,23,15,101.9000,15.2700,117.1700,1,1,1,7,1
762,1,3,23,30,23.9000,20.7600,44.6600,1,4,4,1,1
763,1,3,23,45,0.0000,14.7800,14.7800,1,1,1,2,1
764,1,3,24,0,47.2000,10.5500,57.7500,1,0,0,22,1
765,1,3,24,15,73.7000,8.0500,81.7500,1,2,2,7,1
766,1,3,24,30,78.4000,8.9500,87.3500,1,3,3,1,1
767,1,3,24,45,0.0000,11.3900,11.3900,1,3,3,3,1
768,1,4,1,0,27.1000,4.5300,31.6300,1,0,0,17,1
769,1,4,1,15,0.0000,6.3600,6.3600,1,1,1,2,1
770,1,4,1,30,0.0000,5.5300,5.5300,1,0,0,33,1
771,1,4,1,45,46.9000,4.5800,51.4800,1,0,0,18,1
772,1,4,2,0,0.0000,1.0900,1.0900,1,2,2,3,1
773,1,4,2,15,0.0000,1.1500,1.1500,1,0,0,240,1
774,1,4,2,30,0.0000,1.0900,1.0900,1,0,0,232,1
775,1,4,2,45,0.0000,0.7600,0.7600,1,0,0,217,1
776,1,4,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
777,1,4,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
778,1,4,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
779,1,4,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
780,1,4,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
781,1,4,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
782,1,4,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
783,1,4,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
784,1,4,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
785,1,4,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
786,1,4,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
787,1,4,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
788,1,4,6,0,55.5000,12.3700,67.8700,1,0,0,22,1
789,1,4,6,15,0.0000,9.3900,9.3900,1,2,2,7,1
790,1,4,6,30,24.4000,13.3100,37.7100,1,0,0,18,1
791,1,4,6,45,30.5000,12.8900,43.3900,1,1,1,3,1
