Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
2.70,46.12,199.62,402.62,1.70,-3.10,3.29,52.35,70.07,35.03,0.00,0.00,191.87,0.00,0.00,389.23
4.05,42.50,181.25,449.69,0.90,-4.45,4.83,58.40,77.17,31.26,0.00,0.00,208.49,0.00,0.00,345.26
4.75,37.88,171.81,416.06,0.03,-4.87,5.13,61.37,79.78,33.03,0.00,0.00,152.16,0.00,0.00,467.29
4.96,35.38,106.56,562.31,-1.15,-6.42,5.57,63.64,86.32,35.60,0.00,0.00,95.80,0.00,0.00,573.98
4.38,37.50,62.31,438.56,-1.92,-6.27,5.65,67.16,81.88,36.90,0.00,0.00,52.00,0.00,0.00,495.28
2.75,43.38,11.38,33.50,-2.97,-7.21,3.67,72.26,85.28,45.65,0.00,0.00,10.30,0.00,0.00,37.66
1.44,53.50,0.00,0.00,-3.40,-6.72,2.77,71.66,78.81,53.41,0.00,0.00,0.00,0.00,0.00,0.00
0.60,59.88,0.00,0.00,-4.44,-7.36,1.44,77.14,82.67,63.57,0.00,0.00,0.00,0.00,0.00,0.00
-0.26,62.88,0.00,0.00,-5.01,-7.31,0.63,80.64,84.24,67.92,0.00,26.43,0.00,0.00,119.67,0.00
-1.10,63.38,0.00,0.00,-6.14,-4.74,-1.27,84.66,71.34,76.43,0.00,49.60,0.00,0.00,603.35,0.00
-1.96,67.38,0.00,0.00,-6.37,-0.82,-0.77,82.44,57.34,72.49,0.00,87.30,0.00,0.00,688.23,0.00
-2.80,71.25,0.00,0.00,-7.01,2.20,-1.01,84.14,42.51,73.43,0.00,159.51,0.00,0.00,534.37,0.00
-3.66,73.25,0.00,0.00,-6.97,3.61,-2.53,80.28,34.27,79.10,0.00,196.46,0.00,0.00,398.56,0.00
-4.44,77.12,0.00,0.00,-7.43,4.81,-0.52,83.09,31.32,64.95,0.00,208.09,0.00,0.00,344.60,0.00
-5.14,81.50,0.00,0.00,-7.17,5.16,-0.82,83.37,32.96,68.92,26.72,152.52,0.00,120.96,468.40,0.00
-5.90,83.00,0.00,0.00,-4.45,5.40,-2.83,69.92,36.05,80.70,50.68,94.65,0.00,616.39,567.09,0.00
-6.45,83.00,0.00,0.00,-0.65,5.03,-1.60,56.67,38.70,74.77,88.37,49.87,0.00,696.64,475.05,0.00
-6.85,83.00,0.00,0.00,2.22,3.13,-1.61,42.44,47.57,75.92,159.76,9.93,0.00,535.18,36.30,0.00
-7.19,81.75,0.00,0.00,3.77,2.11,-2.36,33.88,56.21,80.81,198.76,0.00,0.00,403.22,0.00,0.00
-7.49,83.50,0.00,0.00,4.79,1.21,-3.05,31.35,64.66,86.61,207.89,0.00,0.00,344.27,0.00,0.00
-7.04,82.50,27.00,122.25,5.18,0.56,-0.11,32.92,68.27,72.75,152.70,0.00,27.99,468.95,0.00,0.00
-4.20,68.50,51.75,629.44,5.31,-0.59,0.85,36.28,73.03,68.71,94.08,0.00,101.47,563.64,0.00,7.24
-0.51,56.00,89.44,705.06,4.72,-0.58,1.46,39.60,71.56,66.06,48.81,0.00,151.02,464.93,0.00,26.30
2.24,42.38,160.00,536.00,2.85,-0.96,3.03,48.54,73.16,57.65,9.75,0.00,148.09,35.62,0.00,2.26
3.91,33.50,201.06,407.88,1.77,-1.92,4.26,57.60,75.92,52.59,0.00,0.00,163.02,0.00,0.00,0.00
4.78,31.38,207.69,343.94,1.09,-1.10,4.42,65.21,67.85,51.16,0.00,0.00,156.57,0.00,0.00,4.67
5.19,32.88,152.88,469.50,0.52,-1.27,4.71,68.44,71.34,51.33,0.00,0.00,182.61,0.00,0.00,19.59
5.24,36.50,93.50,560.19,-0.24,-2.28,4.53,71.32,77.72,54.13,0.00,0.00,128.70,0.00,0.00,8.17
4.45,40.50,47.75,454.81,-0.49,-1.71,5.16,71.09,75.33,51.17,0.00,0.00,78.00,0.00,0.00,9.87
2.62,49.50,9.56,34.94,-0.93,-1.71,3.24,73.02,76.46,57.97,0.00,0.00,11.13,0.00,0.00,0.72
1.49,59.00,0.00,0.00,-1.61,-2.07,4.20,74.34,79.22,53.48,0.00,0.00,0.00,0.00,0.00,0.00
0.99,65.75,0.00,0.00,-1.38,-2.40,2.78,69.30,82.93,69.13,0.00,0.00,0.00,0.00,0.00,0.00
0.49,68.62,0.00,0.00,-1.50,-0.80,0.77,72.54,76.68,85.64,0.00,26.74,0.00,0.00,0.00,0.00
0.05,69.62,0.00,0.00,-2.00,0.33,0.00,76.24,71.41,89.87,0.00,98.01,0.00,0.00,7.00,0.00
-0.41,70.62,0.00,0.00,-1.76,1.64,-0.23,75.60,65.22,88.47,0.00,153.04,0.00,0.00,26.65,0.00
-0.91,72.88,0.00,0.00,-1.76,3.01,-0.65,76.73,57.76,83.79,0.00,147.80,0.00,0.00,2.25,0.00
-1.35,72.75,0.00,0.00,-1.92,3.91,-0.33,78.42,53.98,77.03,0.00,159.11,0.00,0.00,0.00,0.00
-1.63,70.75,0.00,0.00,-2.08,4.16,-2.87,81.09,52.14,88.23,0.00,153.79,0.00,0.00,4.58,0.00
-1.70,73.75,0.00,0.00,-1.14,4.54,-4.67,78.65,51.98,90.91,26.12,180.43,0.00,0.00,19.35,0.00
-1.76,74.75,0.00,0.00,0.08,4.60,-5.12,72.77,53.87,82.01,96.29,129.32,0.00,6.87,8.21,0.00
-1.80,75.88,0.00,0.00,1.73,4.79,-7.97,64.80,52.59,95.84,154.05,76.06,0.00,26.82,9.63,0.00
-1.80,77.00,0.00,0.00,2.99,3.50,-7.99,57.82,56.92,94.85,147.65,11.34,0.00,2.25,0.74,0.00
-1.80,77.62,0.00,0.00,3.73,3.56,-9.08,54.68,56.18,98.72,157.15,0.00,0.00,0.00,0.00,0.00
-1.80,79.25,0.00,0.00,4.03,2.51,-8.46,52.63,70.51,91.49,152.39,0.00,0.00,4.54,0.00,0.00
-1.43,80.62,25.50,0.00,4.45,1.18,-10.17,52.30,83.26,100.00,179.34,0.00,15.03,19.24,0.00,0.00
-0.14,74.12,94.56,6.75,4.63,0.45,-10.13,53.75,87.18,100.00,129.63,0.00,50.15,8.23,0.00,0.00
1.81,64.38,155.06,27.00,4.61,-0.03,-8.13,53.29,87.24,89.76,75.09,0.00,82.66,9.50,0.00,0.00
2.98,57.88,147.50,2.25,3.63,-0.62,-9.39,56.40,83.64,98.27,11.45,0.00,116.76,0.74,0.00,0.00
3.58,55.38,155.19,0.00,3.24,-0.95,-9.85,57.53,80.76,99.67,0.00,0.00,134.94,0.00,0.00,0.00
3.92,53.12,151.00,4.50,2.37,-2.69,-9.41,71.19,87.12,96.83,0.00,0.00,150.58,0.00,0.00,0.36
4.38,52.62,178.25,19.12,1.38,-4.27,-8.71,82.07,88.46,89.89,0.00,0.00,154.92,0.00,0.00,1.51
4.66,53.62,129.94,8.25,0.67,-5.35,-9.31,85.84,83.38,94.04,0.00,0.00,108.94,0.00,0.00,0.12
4.45,54.00,74.12,9.38,0.07,-7.38,-8.89,86.62,92.11,90.96,0.00,0.00,45.47,0.00,0.00,0.00
3.74,55.88,11.56,0.75,-0.61,-7.84,-9.61,83.57,93.87,97.40,0.00,0.00,5.50,0.00,0.00,0.00
2.96,58.88,0.00,0.00,-1.25,-8.68,-11.22,82.63,96.05,100.00,0.00,0.00,0.00,0.00,0.00,0.00
2.26,71.88,0.00,0.00,-2.60,-8.71,-10.87,86.56,93.18,100.00,0.00,0.00,0.00,0.00,0.00,0.00
1.56,80.88,0.00,0.00,-4.07,-9.70,-10.06,87.23,98.59,97.82,0.00,15.58,0.00,0.00,0.00,0.00
0.86,84.50,0.00,0.00,-5.46,-9.64,-10.09,84.07,98.33,95.18,0.00,52.05,0.00,0.00,0.00,0.00
0.16,86.00,0.00,0.00,-7.08,-8.60,-11.18,90.25,93.01,99.57,0.00,80.05,0.00,0.00,0.00,0.00
-0.60,83.50,0.00,0.00,-7.76,-9.16,-10.98,93.37,96.69,96.96,0.00,118.75,0.00,0.00,0.00,0.00
-1.52,84.50,0.00,0.00,-8.48,-9.32,-11.42,94.72,96.21,95.67,0.00,140.37,0.00,0.00,0.00,0.00
-2.52,86.00,0.00,0.00,-8.83,-9.10,-12.08,94.03,94.72,100.00,0.00,154.17,0.00,0.00,0.37,0.00
-3.90,86.00,0.00,0.00,-9.46,-8.76,-9.97,96.99,90.19,95.44,15.85,154.40,0.00,0.00,1.51,0.00
-5.56,84.75,0.00,0.00,-9.39,-9.11,-8.65,96.67,92.77,89.76,52.99,110.50,0.00,0.00,0.12,0.00
-6.83,88.38,0.00,0.00,-8.84,-9.05,-10.13,94.63,91.98,100.00,78.74,44.99,0.00,0.00,0.00,0.00
-7.70,92.88,0.00,0.00,-9.04,-9.61,-9.45,95.91,97.39,99.76,119.75,5.50,0.00,0.00,0.00,0.00
-8.31,93.38,0.00,0.00,-9.06,-10.55,-9.21,94.48,100.00,100.00,143.09,0.00,0.00,0.00,0.00,0.00
-8.94,94.88,0.00,0.00,-8.94,-10.48,-7.80,93.67,100.00,97.98,155.96,0.00,0.00,0.38,0.00,0.00
-9.26,95.38,16.12,0.00,-8.78,-10.17,-7.78,90.35,98.53,100.00,154.14,0.00,17.44,1.50,0.00,0.00
-9.18,95.00,53.94,0.00,-9.01,-10.30,-5.36,92.14,96.65,90.17,111.28,0.00,71.93,0.12,0.00,0.00
-9.04,96.25,77.44,0.00,-9.12,-11.04,-3.87,92.49,98.59,82.63,44.74,0.00,118.08,0.00,0.00,0.39
-8.94,95.12,120.75,0.00,-9.61,-11.01,-2.05,97.38,97.17,69.79,5.50,0.00,173.54,0.00,0.00,1.98
-8.84,92.75,145.81,0.00,-10.22,-11.56,-0.48,100.00,96.64,62.29,0.00,0.00,176.73,0.00,0.00,1.74
-8.80,92.62,157.75,0.38,-10.29,-11.63,-2.00,100.00,100.00,70.14,0.00,0.00,108.87,0.00,0.00,0.11
-8.80,90.50,153.88,1.50,-10.22,-10.15,-1.27,98.89,96.72,77.25,0.00,0.00,108.69,0.00,0.00,0.00
-8.93,91.50,112.06,0.12,-10.40,-9.24,-0.95,97.39,93.88,71.76,0.00,0.00,63.48,0.00,0.00,0.00
-9.19,93.00,44.50,0.00,-10.97,-9.95,-2.49,98.11,99.85,71.09,0.00,0.00,30.92,0.00,0.00,0.00
-9.61,97.38,5.50,0.00,-11.03,-9.16,-3.28,97.28,97.82,68.81,0.00,0.00,3.92,0.00,0.00,0.00
-9.93,100.00,0.00,0.00,-11.63,-8.64,-2.54,97.13,99.77,73.35,0.00,0.00,0.00,0.00,0.00,0.00
-10.12,98.75,0.00,0.00,-11.41,-7.77,-2.35,99.56,97.80,82.19,0.00,0.00,0.00,0.00,0.00,0.00
-10.26,99.25,0.00,0.00,-10.24,-7.49,-2.22,97.36,100.00,83.18,0.00,17.82,0.00,0.00,0.00,0.00
-10.49,98.12,0.00,0.00,-9.54,-5.66,-4.01,95.94,92.21,93.97,0.00,70.43,0.00,0.00,0.00,0.00
-10.91,97.62,0.00,0.00,-9.86,-4.12,-2.64,99.24,84.19,84.61,0.00,116.01,0.00,0.00,0.39,0.00
-11.04,97.38,0.00,0.00,-9.02,-2.44,-2.20,96.85,71.83,81.13,0.00,168.99,0.00,0.00,1.93,0.00
-11.69,97.62,0.00,0.00,-8.35,-0.98,-4.00,97.83,64.71,91.98,0.00,170.81,0.00,0.00,1.68,0.00
-11.22,98.00,0.00,0.00,-7.76,-1.42,-3.97,97.71,67.44,89.14,0.00,113.81,0.00,0.00,0.12,0.00
-10.32,98.00,0.00,0.00,-7.34,-0.97,-4.59,99.01,75.63,89.27,18.00,111.19,0.00,0.00,0.00,0.00
-9.79,98.00,0.00,0.00,-5.81,-0.90,-4.22,93.23,71.50,83.54,69.69,63.71,0.00,0.00,0.00,0.00
-9.79,98.62,0.00,0.00,-4.25,-1.88,-4.80,84.97,68.24,84.77,114.98,32.40,0.00,0.38,0.00,0.00
-8.90,95.88,0.00,0.00,-2.63,-2.65,-5.75,72.86,65.96,80.54,166.72,4.12,0.00,1.91,0.00,0.00
-8.11,95.88,0.00,0.00,-1.23,-2.53,-4.38,65.91,73.30,67.75,167.84,0.00,0.00,1.65,0.00,0.00
-7.75,97.62,0.00,0.00,-1.13,-2.48,-6.59,66.10,82.97,77.97,116.28,0.00,0.00,0.12,0.00,0.00
-7.22,98.00,18.19,0.00,-0.81,-2.45,-4.27,74.81,84.59,65.46,112.44,0.00,31.27,0.00,0.00,34.72
-5.94,94.25,68.94,0.00,-0.87,-3.36,-2.65,71.38,89.98,57.72,63.83,0.00,121.20,0.00,0.00,160.69
-4.36,85.75,113.94,0.38,-1.57,-2.75,-1.82,66.81,85.30,54.16,33.14,0.00,188.76,0.00,0.00,127.16
-2.80,73.88,164.44,1.88,-2.33,-2.59,-1.16,64.54,83.57,51.91,4.21,0.00,210.47,0.00,0.00,145.90
-1.45,67.12,164.88,1.62,-2.52,-3.51,1.93,73.27,88.99,41.84,0.00,0.00,223.37,0.00,0.00,56.33
-0.88,64.75,118.75,0.12,-2.54,-3.72,1.92,83.36,87.57,42.29,0.00,0.00,141.50,0.00,0.00,4.12
-0.68,74.00,113.69,0.00,-2.56,-4.33,1.38,85.30,87.63,43.37,0.00,0.00,166.43,0.00,0.00,1.83
-0.85,71.25,63.94,0.00,-3.04,-4.42,-0.60,87.99,84.77,50.42,0.00,0.00,110.90,0.00,0.00,0.84
-1.31,65.38,33.88,0.00,-2.81,-4.90,0.72,85.65,85.39,45.92,0.00,0.00,50.00,0.00,0.00,0.07
-2.06,63.12,4.31,0.00,-2.79,-5.51,-1.64,84.78,79.21,64.75,0.00,0.00,5.48,0.00,0.00,0.00
-2.52,73.25,0.00,0.00,-3.27,-4.94,-3.43,87.50,70.68,84.75,0.00,0.00,0.00,0.00,0.00,0.00
-2.60,83.75,0.00,0.00,-3.59,-6.09,-4.28,86.79,75.36,89.79,0.00,0.00,0.00,0.00,0.00,0.00
-2.66,86.00,0.00,0.00,-4.19,-4.85,-2.50,86.82,68.42,77.17,0.00,30.08,0.00,0.00,33.39,0.00
-2.76,86.00,0.00,0.00,-4.52,-3.23,-3.66,85.39,60.30,81.64,0.00,116.60,0.00,0.00,154.60,0.00
-2.86,86.00,0.00,0.00,-4.95,-1.83,-4.00,85.69,54.20,79.38,0.00,188.60,0.00,0.00,127.05,0.00
-2.96,86.00,0.00,0.00,-5.39,-0.63,-6.19,78.54,50.08,88.86,0.00,219.11,0.00,0.00,151.89,0.00
-3.06,86.00,0.00,0.00,-5.22,1.39,-6.16,72.15,43.61,84.23,0.00,215.28,0.00,0.00,54.29,0.00
-3.48,86.00,0.00,0.00,-5.84,1.24,-8.12,74.06,44.59,91.87,0.00,135.19,0.00,0.00,3.93,0.00
-4.08,86.00,0.00,0.00,-5.14,0.79,-6.89,69.90,45.37,78.91,29.48,159.93,0.00,32.72,1.76,0.00
-4.61,86.00,0.00,0.00,-3.51,-0.28,-8.12,61.59,49.33,81.64,114.30,113.51,0.00,151.55,0.86,0.00
-4.99,86.00,0.00,0.00,-1.83,0.03,-8.35,54.23,48.40,80.19,188.52,47.78,0.00,126.99,0.06,0.00
-5.29,77.88,0.00,0.00,-0.37,-1.55,-11.12,49.17,64.32,94.79,223.43,5.52,0.00,154.89,0.00,0.00
-5.46,73.62,0.00,0.00,1.11,-2.81,-9.31,44.49,81.31,73.21,211.23,0.00,0.00,53.27,0.00,0.00
-5.62,72.75,0.00,0.00,0.89,-3.62,-10.05,45.73,85.89,76.03,132.03,0.00,0.00,3.84,0.00,0.00
-5.39,71.38,28.88,32.06,0.49,-3.11,-9.62,46.38,80.84,79.67,156.69,0.00,40.51,1.73,0.00,53.56
-3.76,62.88,112.00,148.50,-0.12,-4.01,-7.20,48.79,83.82,67.61,114.81,0.00,110.14,0.87,0.00,349.99
-1.84,54.25,188.44,126.94,-0.31,-4.54,-3.91,49.64,82.69,55.28,46.67,0.00,160.12,0.06,0.00,575.48
-0.14,48.25,227.75,157.88,-1.50,-5.96,-2.75,64.10,87.43,52.42,5.54,0.00,219.64,0.00,0.00,233.24
0.88,45.38,207.19,52.25,-2.50,-6.31,-0.84,79.60,85.11,44.42,0.00,0.00,242.57,0.00,0.00,335.83
0.60,46.88,128.88,3.75,-3.28,-7.64,-0.09,83.95,88.94,42.16,0.00,0.00,221.34,0.00,0.00,308.79
0.24,47.38,153.44,1.69,-3.41,-7.46,-2.23,82.67,82.45,49.17,0.00,0.00,128.25,0.00,0.00,33.91
0.01,48.25,116.12,0.88,-4.19,-8.47,-2.94,84.91,83.82,50.00,0.00,0.00,135.05,0.00,0.00,81.98
-0.60,50.88,45.56,0.06,-4.81,-8.87,-3.07,84.35,83.41,49.22,0.00,0.00,81.14,0.00,0.00,133.07
-1.46,63.88,5.56,0.00,-5.84,-10.44,-3.82,86.71,90.58,50.29,0.00,0.00,11.69,0.00,0.00,11.07
-2.24,77.88,0.00,0.00,-6.38,-9.73,-4.58,85.56,75.55,51.45,0.00,0.00,0.00,0.00,0.00,0.00
-3.00,82.00,0.00,0.00,-7.40,-10.23,-5.41,87.47,77.01,55.23,0.00,0.00,0.00,0.00,0.00,0.00
-3.67,84.50,0.00,0.00,-7.75,-9.78,-6.94,84.23,80.64,59.31,0.00,40.03,0.00,0.00,52.94,0.00
-4.34,86.00,0.00,0.00,-8.65,-7.57,-6.12,84.91,69.50,55.12,0.00,107.38,0.00,0.00,341.21,0.00
-5.04,86.00,0.00,0.00,-9.13,-4.33,-6.65,85.01,57.01,59.20,0.00,155.66,0.00,0.00,559.43,0.00
-5.74,86.00,0.00,0.00,-10.10,-2.76,-6.99,88.48,52.46,61.52,0.00,219.48,0.00,0.00,233.06,0.00
-6.44,86.00,0.00,0.00,-9.94,-1.26,-8.88,76.71,45.84,70.31,0.00,235.73,0.00,0.00,326.36,0.00
-7.20,86.00,0.00,0.00,-10.31,-0.34,-9.60,77.51,42.95,74.00,0.00,217.45,0.00,0.00,303.37,0.00
-8.00,86.00,0.00,0.00,-9.87,-1.66,-8.62,81.13,47.34,68.08,39.80,133.87,0.00,52.62,35.39,0.00
-8.80,86.00,0.00,0.00,-7.75,-2.49,-9.54,70.44,48.50,72.28,106.00,139.65,0.00,336.83,84.77,0.00
-9.35,86.62,0.00,0.00,-4.53,-2.93,-11.38,57.88,48.74,83.49,153.42,81.98,0.00,551.41,134.44,0.00
-9.81,86.38,0.00,0.00,-2.77,-3.90,-10.01,52.48,50.58,74.19,219.39,11.63,0.00,232.97,11.00,0.00
-10.12,77.88,0.00,0.00,-1.47,-4.73,-11.77,46.54,52.03,82.82,232.30,0.00,0.00,321.62,0.00,0.00
-10.39,78.00,0.00,0.00,-0.47,-5.45,-10.38,43.35,55.36,75.40,215.51,0.00,0.00,300.65,0.00,0.00
-9.94,81.62,39.56,52.31,-1.38,-6.50,-11.64,46.42,57.53,82.36,136.69,0.00,34.51,36.14,0.00,98.77
-7.91,71.38,104.62,332.44,-2.27,-6.41,-8.36,47.75,56.31,68.50,141.95,0.00,80.38,86.16,0.00,548.44
-4.71,58.75,151.19,543.38,-2.86,-6.97,-2.21,48.49,60.66,46.57,82.39,0.00,62.24,135.13,0.00,952.42
-2.77,52.50,219.31,232.88,-3.95,-7.45,-0.61,50.73,63.70,40.99,11.59,0.00,55.60,10.97,0.00,893.14
-1.65,47.25,228.88,316.88,-4.81,-8.67,3.24,52.33,69.28,28.49,0.00,0.00,64.05,0.00,0.00,990.94
-0.58,43.75,213.56,297.94,-5.47,-9.30,4.18,55.43,72.44,25.40,0.00,0.00,59.83,0.00,0.00,919.20
-1.14,45.50,139.50,36.88,-6.27,-9.11,6.71,56.64,70.67,21.10,0.00,0.00,62.90,0.00,0.00,995.18
-2.08,47.00,144.25,87.56,-6.56,-9.87,5.60,56.91,74.08,23.30,0.00,0.00,52.75,0.00,0.00,835.98
-2.80,48.25,82.81,135.81,-7.14,-10.97,6.14,61.39,81.18,24.30,0.00,0.00,44.75,0.00,0.00,668.58
-3.98,50.88,11.56,10.94,-7.68,-10.47,3.02,64.79,76.79,32.81,0.00,0.00,13.33,0.00,0.00,48.07
-4.88,52.62,0.00,0.00,-8.56,-11.43,-0.20,68.77,80.91,50.22,0.00,0.00,0.00,0.00,0.00,0.00
-5.48,55.50,0.00,0.00,-9.14,-10.90,1.66,71.66,78.45,46.38,0.00,0.00,0.00,0.00,0.00,0.00
-6.08,55.75,0.00,0.00,-9.36,-11.24,-1.17,71.96,80.18,55.36,0.00,35.54,0.00,0.00,101.69,0.00
-6.68,57.50,0.00,0.00,-10.04,-7.92,0.69,74.98,66.44,47.98,0.00,83.13,0.00,0.00,567.19,0.00
-7.28,62.12,0.00,0.00,-10.77,-2.75,0.35,80.03,48.54,48.62,0.00,60.00,0.00,0.00,918.06,0.00
-7.88,65.88,0.00,0.00,-10.69,-0.16,-1.01,78.08,39.74,54.24,0.00,57.52,0.00,0.00,924.01,0.00
-8.47,68.25,0.00,0.00,-11.26,3.11,-2.90,79.95,28.74,63.86,0.00,63.50,0.00,0.00,982.35,0.00
-9.01,70.88,0.00,0.00,-11.17,4.55,-1.34,79.97,24.76,55.82,0.00,61.51,0.00,0.00,945.04,0.00
-9.57,73.25,0.00,0.00,-11.05,6.31,-2.49,79.09,21.74,58.38,36.05,61.20,0.00,103.16,968.31,0.00
-10.18,75.88,0.00,0.00,-7.69,5.81,-2.74,65.41,22.96,58.68,84.51,53.56,0.00,576.56,848.93,0.00
-10.59,78.88,0.00,0.00,-3.03,5.50,-2.16,49.52,25.53,57.71,58.87,42.88,0.00,900.87,640.54,0.00
-10.89,79.38,0.00,0.00,0.07,2.78,-3.64,39.12,33.40,65.80,58.48,13.11,0.00,939.44,47.26,0.00
-11.12,79.00,0.00,0.00,3.05,0.49,-3.34,28.87,47.98,69.41,63.22,0.00,0.00,978.05,0.00,0.00
-11.39,81.50,0.00,0.00,4.74,1.11,-3.59,24.44,48.38,74.87,62.35,0.00,0.00,957.96,0.00,0.00
-10.88,78.00,36.56,104.62,6.11,-0.52,-2.02,22.06,52.99,68.56,60.35,0.00,29.21,954.88,0.00,8.89
-7.50,64.38,85.88,585.94,5.92,0.12,-1.77,22.79,50.11,69.50,53.97,0.00,102.02,855.41,0.00,61.53
-3.26,50.50,57.75,883.69,5.17,-0.30,0.85,26.14,51.12,60.63,41.94,0.00,158.93,626.52,0.00,122.89
0.26,38.50,59.44,954.88,2.66,-1.22,4.37,33.70,55.06,56.62,12.99,0.00,176.61,46.85,0.00,21.86
3.00,29.00,62.94,973.75,0.83,-2.39,3.97,46.87,61.68,57.00,0.00,0.00,121.60,0.00,0.00,2.03
4.90,24.12,63.19,970.88,0.83,-1.80,4.67,49.38,57.78,51.73,0.00,0.00,195.05,0.00,0.00,81.47
5.94,22.38,59.50,941.44,-0.19,-2.49,4.84,51.80,58.38,54.80,0.00,0.00,191.59,0.00,0.00,379.79
6.01,22.62,54.38,861.88,-0.16,-2.74,4.81,51.18,58.65,57.93,0.00,0.00,120.52,0.00,0.00,475.51
4.90,26.75,41.00,612.50,-0.63,-2.52,7.87,52.37,59.30,47.80,0.00,0.00,102.33,0.00,0.00,554.54
2.55,34.00,12.88,46.44,-1.32,-3.29,5.68,55.47,64.21,55.48,0.00,0.00,24.48,0.00,0.00,77.58
1.12,45.75,0.00,0.00,-2.13,-3.19,5.58,60.59,68.71,53.87,0.00,0.00,0.00,0.00,0.00,0.00
0.59,50.38,0.00,0.00,-2.03,-3.34,4.66,58.77,73.56,56.83,0.00,0.00,0.00,0.00,0.00,0.00
0.09,50.62,0.00,0.00,-2.49,-2.39,4.52,58.38,70.47,55.25,0.00,28.48,0.00,0.00,8.66,0.00
-0.41,52.25,0.00,0.00,-2.73,-1.37,3.51,58.63,67.63,57.45,0.00,105.10,0.00,0.00,63.39,0.00
-0.91,53.62,0.00,0.00,-2.70,1.30,3.11,60.09,58.82,56.95,0.00,164.34,0.00,0.00,127.07,0.00
-1.41,55.88,0.00,0.00,-3.11,3.82,1.16,63.41,59.06,64.89,0.00,170.11,0.00,0.00,21.05,0.00
-1.91,59.50,0.00,0.00,-3.12,3.65,0.21,68.35,58.38,71.78,0.00,118.92,0.00,0.00,1.98,0.00
-2.23,59.75,0.00,0.00,-3.21,4.07,0.16,72.90,54.18,71.07,0.00,187.31,0.00,0.00,78.24,0.00
-2.49,58.38,0.00,0.00,-2.57,4.80,0.44,71.43,54.96,70.25,28.12,191.05,0.00,8.55,378.70,0.00
-2.73,58.62,0.00,0.00,-1.17,5.41,-0.24,66.69,55.65,70.85,106.65,126.14,0.00,64.32,497.66,0.00
-2.86,60.88,0.00,0.00,1.52,7.19,-1.01,57.91,50.40,71.77,167.05,97.76,0.00,129.16,529.77,0.00
-2.96,62.62,0.00,0.00,3.54,5.76,-2.58,60.28,55.18,79.23,166.87,24.61,0.00,20.65,78.01,0.00
-3.06,68.00,0.00,0.00,3.49,5.24,-1.19,59.06,55.25,76.25,117.59,0.00,0.00,1.96,0.00,0.00
-3.10,72.25,0.00,0.00,3.77,4.49,-3.30,55.40,57.54,94.03,183.43,0.00,0.00,76.62,0.00,0.00
-2.73,72.38,27.75,8.44,4.78,4.07,-1.45,55.04,57.13,83.60,190.77,0.00,37.01,378.16,0.00,39.34
-1.00,65.75,108.19,65.25,5.70,3.26,-0.15,54.52,58.53,81.76,128.94,0.00,102.74,508.73,0.00,231.96
1.71,57.00,169.75,131.25,6.84,2.75,3.84,51.70,58.47,64.71,95.48,0.00,143.22,517.38,0.00,491.59
3.30,61.50,163.62,20.25,5.80,1.50,5.02,55.03,63.38,62.46,24.68,0.00,129.53,78.22,0.00,542.89
3.35,59.75,116.25,1.94,5.07,0.74,9.55,55.93,69.27,47.03,0.00,0.00,192.75,0.00,0.00,555.71
3.51,56.62,179.56,75.00,4.40,0.37,10.03,57.90,70.03,46.61,0.00,0.00,183.70,0.00,0.00,495.70
4.76,55.12,190.50,377.62,3.85,0.14,11.16,58.06,71.81,42.54,0.00,0.00,164.76,0.00,0.00,495.90
5.96,53.38,131.75,519.81,3.13,-0.55,10.73,59.08,72.48,42.55,0.00,0.00,133.90,0.00,0.00,358.94
6.55,53.00,93.19,505.00,2.57,-1.19,8.19,59.24,72.70,52.76,0.00,0.00,67.28,0.00,0.00,212.80
5.83,54.88,24.75,78.44,1.67,-2.15,6.46,62.63,76.93,63.84,0.00,0.00,11.08,0.00,0.00,16.18
4.92,56.62,0.00,0.00,1.00,-1.62,6.08,68.01,78.75,73.16,0.00,0.00,0.00,0.00,0.00,0.00
4.33,58.25,0.00,0.00,0.47,-2.78,7.58,69.52,90.77,65.88,0.00,0.00,0.00,0.00,0.00,0.00
3.66,59.00,0.00,0.00,-0.01,-1.68,5.19,72.60,85.05,78.49,0.00,36.41,0.00,0.00,38.70,0.00
3.02,59.62,0.00,0.00,-0.71,0.01,5.33,73.30,80.88,78.99,0.00,103.90,0.00,0.00,234.58,0.00
2.42,60.00,0.00,0.00,-1.27,3.54,5.18,73.16,66.17,80.16,0.00,140.26,0.00,0.00,481.45,0.00
1.82,61.88,0.00,0.00,-1.94,5.69,4.55,75.77,59.73,82.23,0.00,136.39,0.00,0.00,571.63,0.00
